interval_begin;interval_end;interval_haltingDurationSum;interval_id;interval_intervalHaltingDurationSum;interval_jamLengthInMetersSum;interval_jamLengthInVehiclesSum;interval_maxHaltingDuration;interval_maxIntervalHaltingDuration;interval_maxJamLengthInMeters;interval_maxJamLengthInVehicles;interval_maxOccupancy;interval_maxVehicleNumber;interval_meanHaltingDuration;interval_meanIntervalHaltingDuration;interval_meanMaxJamLengthInMeters;interval_meanMaxJamLengthInVehicles;interval_meanOccupancy;interval_meanSpeed;interval_meanTimeLoss;interval_meanVehicleNumber;interval_nVehEntered;interval_nVehLeft;interval_nVehSeen;interval_sampledSeconds;interval_startedHalts
1080.00;1120.00;65.00;id_E0_1;40.00;200.00;40;65.00;40.00;5.00;1;1.08;3;65.00;40.00;5.00;1.00;0.63;5.51;10.34;1.75;3;2;4;70.00;0.00
1080.00;1120.00;222.00;id_E0_2;152.00;1025.19;150;81.00;40.00;27.54;4;2.16;6;55.50;38.00;25.63;3.75;1.58;1.16;23.01;4.38;3;2;7;175.00;2.00
1080.00;1120.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;4.14;9;0.00;0.00;0.00;0.00;2.85;11.76;2.35;6.30;3;5;10;250.60;0.00
1080.00;1120.00;20.00;id_-E1_1;20.00;97.56;18;16.00;16.00;12.54;2;1.84;4;10.00;10.00;2.44;0.45;1.19;9.11;6.49;2.58;4;3;5;103.00;2.00
1080.00;1120.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.07;14.22;0.16;0.15;1;0;1;6.00;0.00
1080.00;1120.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.27;11.75;2.12;2.52;2;2;4;100.93;0.00
1080.00;1120.00;245.00;id_-E2_1;114.00;740.13;112;125.00;40.00;27.52;4;3.04;6;61.25;28.50;18.50;2.80;2.43;4.82;17.85;4.80;3;1;7;192.00;2.00
1080.00;1120.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
1080.00;1120.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.77;12.19;1.81;2.27;2;1;4;91.00;0.00
1080.00;1120.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.34;1;0.00;0.00;0.00;0.00;0.17;12.89;0.33;0.50;2;3;3;20.00;0.00
1080.00;1120.00;331.00;id_-E3_2;13.00;87.50;13;115.00;5.00;27.50;4;1.68;5;82.75;3.25;2.19;0.33;0.58;8.87;3.49;1.93;2;7;7;74.39;0.00
1120.00;1160.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.23;13.18;1.62;6.22;5;5;11;248.02;0.00
1120.00;1160.00;66.00;id_E0_1;1.00;5.00;1;66.00;1.00;5.00;1;0.98;3;66.00;1.00;0.12;0.03;0.48;13.06;0.64;1.35;5;6;7;53.80;0.00
1120.00;1160.00;403.00;id_E0_2;181.00;1250.17;180;121.00;40.00;35.03;5;2.52;7;80.60;36.20;31.25;4.50;2.01;2.19;26.77;5.58;2;1;7;223.00;1.00
1120.00;1160.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.74;11.77;2.03;6.00;4;3;9;239.07;0.00
1120.00;1160.00;105.00;id_-E1_1;85.00;530.12;84;56.00;40.00;20.07;3;2.30;5;35.00;28.33;13.25;2.10;1.54;4.26;18.31;3.35;3;1;5;134.00;1.00
1120.00;1160.00;25.00;id_-E1_2;25.00;120.00;24;25.00;25.00;5.00;1;0.46;1;25.00;25.00;3.00;0.60;0.46;4.91;26.55;1.00;0;0;1;40.00;1.00
1120.00;1160.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.56;13.10;2.00;3.08;2;0;4;123.00;0.00
1120.00;1160.00;260.00;id_-E2_1;15.00;92.53;14;126.00;5.00;27.50;4;3.04;6;52.00;3.00;2.31;0.35;1.02;9.08;4.30;2.15;1;5;7;83.74;1.00
1120.00;1160.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
1120.00;1160.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;1.02;13.56;0.94;3.02;3;3;6;121.00;0.00
1120.00;1160.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.33;12.87;0.42;0.97;4;3;4;39.00;0.00
1120.00;1160.00;0.00;id_-E3_2;0.00;0.00;0;0.00;0.00;0.00;0;0.34;1;0.00;0.00;0.00;0.00;0.24;10.53;2.76;0.72;2;1;2;29.00;0.00
1160.00;1200.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;1.97;13.57;1.44;5.50;4;5;10;219.69;0.00
1160.00;1200.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.43;13.59;0.44;1.20;4;4;5;48.00;0.00
1160.00;1200.00;428.00;id_E0_2;25.00;143.64;23;122.00;6.00;35.00;5;2.16;6;61.14;3.57;3.59;0.57;0.78;6.27;4.93;2.35;4;7;10;91.30;2.00
